,Solver,Instance,Result,Real time,CPU time,SolvingTime_total,WaitingTime_total
15930,DPS-Glucose,instances/sc2020/Steiner-405-70-bce,-,5001.0,229147.0,319955.104127,90177.005296
15931,DPS-Glucose,instances/sc2020/QG7a-gensys-ukn009.sat05-3849.reshuffled-07,unsat,206.7,12873.3,12950.013427,69.604514
15932,DPS-Glucose,instances/sc2020/009-80-8,sat,202.3,12065.5,12293.898858,264.630401
15933,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-3-wffvars-450-cryptocplx-40-overlap-2,-,5001.0,278022.1,319972.526198,41190.978496
15934,DPS-Glucose,instances/sc2020/sgp_5-6-8.sat05-2669.reshuffled-07,sat,1585.9,82409.1,100130.580802,17839.912953
15935,DPS-Glucose,instances/sc2020/size_4_5_5_i000_w31_r9,unsat,3271.7,188272.3,209053.462078,20449.833049
15936,DPS-Glucose,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-27601,unsat,116.0,7174.4,7205.003869,26.276498
15937,DPS-Glucose,instances/sc2020/preimage_80r_490m_160h_seed_150,-,5001.0,301038.1,319963.196363,18751.988144
15938,DPS-Glucose,instances/sc2020/sted1_0x0_n438-636,sat,898.5,54896.0,57061.155193,2186.368273
15939,DPS-Glucose,instances/sc2020/harder-php-025-024.sat05-1191.reshuffled-07,-,5001.0,298536.5,319994.588163,18065.59063
15940,DPS-Glucose,instances/sc2020/preimage_80r_495m_160h_seed_379,sat,52.4,3127.1,3098.284013,0.226948
15941,DPS-Glucose,instances/sc2020/newpol6-7,unsat,1453.5,84379.3,92190.061454,7767.420106
15942,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,279911.6,319979.667488,39408.770272
15943,DPS-Glucose,instances/sc2020/bv-term-small-rw_1220.smt2,-,5001.0,259349.4,319996.465866,59964.164838
15944,DPS-Glucose,instances/sc2020/preimage_80r_491m_160h_seed_407,sat,2229.8,134899.2,142067.672666,7120.82686
15945,DPS-Glucose,instances/sc2020/w16-6a,-,5001.0,307992.4,319865.897539,11825.336111
15946,DPS-Glucose,instances/sc2020/size_4_5_5_i003_w31_r9,unsat,2738.0,157421.4,174749.10435,17088.394958
15947,DPS-Glucose,instances/sc2020/170223547,-,5001.0,276814.7,320005.622031,42273.376048
15948,DPS-Glucose,instances/sc2020/4g_6color_180_100_02,sat,1604.4,7332.5,6784.877642,263.968502
15949,DPS-Glucose,instances/sc2020/bv-term-small-rw_848.smt2,-,5001.0,254315.9,320001.357937,64961.877816
15950,DPS-Glucose,instances/sc2020/4g_5color_168_100_02,-,5001.0,33206.3,34167.281788,1815.543646
15951,DPS-Glucose,instances/sc2020/rbsat-v760c43649g8,sat,109.1,6787.9,6820.136901,34.241698
15952,DPS-Glucose,instances/sc2020/preimage_80r_491m_160h_seed_71,sat,3127.6,190942.7,199631.913844,8613.568894
15953,DPS-Glucose,instances/sc2020/ps_200_317_70,unsat,92.3,4574.2,4478.471077,134.031743
15954,DPS-Glucose,instances/sc2020/battleship-24-47-sat,-,5001.0,287271.4,319992.294004,28615.863111
15955,DPS-Glucose,instances/sc2020/fermat-907547022132073,sat,212.4,13214.9,13277.394037,63.673001
15956,DPS-Glucose,instances/sc2020/53-129696,sat,766.7,46740.0,48568.164273,1538.669642
15957,DPS-Glucose,instances/sc2020/rbcl_xits_08_UNSAT,unsat,274.0,16665.6,17271.802673,605.555807
15958,DPS-Glucose,instances/sc2020/filter_iir_true-unreach-call.c,unsat,265.1,15628.8,15451.536663,88.40007
15959,DPS-Glucose,instances/sc2020/baseballcover13with25,sat,814.3,47327.6,48603.542864,1681.430421
15960,DPS-Glucose,instances/sc2020/vlsat2_16676_1598591.dimacs,sat,1288.9,65873.5,81574.145246,12972.389343
15961,DPS-Glucose,instances/sc2020/b2005-p5-14x14c17h9-Ser3-0,-,5001.0,78147.3,79416.261828,1825.691476
15962,DPS-Glucose,instances/sc2020/58-134003,sat,955.5,57772.7,60619.089658,2675.055943
15963,DPS-Glucose,instances/sc2020/53-131674,-,5001.0,304340.5,319741.82657,14040.585561
15964,DPS-Glucose,instances/sc2020/abw-K-dwt__234.mtx-w54,-,5001.0,291615.2,319948.885087,28016.794829
15965,DPS-Glucose,instances/sc2020/Kakuro-easy-125-ext.xml.hg_4,unsat,1899.8,47231.4,46686.96417,711.986284
15966,DPS-Glucose,instances/sc2020/vlsat2_34161_4607712.dimacs,-,5001.0,217529.5,318825.54602,96060.001601
15967,DPS-Glucose,instances/sc2020/full-bf-ga-7-ce,-,5001.0,297482.1,319993.51432,21960.046504
15968,DPS-Glucose,instances/sc2020/preimage_80r_490m_160h_seed_6,-,5001.0,301739.9,319954.210336,18038.227915
15969,DPS-Glucose,instances/sc2020/49-133045,sat,1550.7,95226.3,98734.413353,3191.154759
15970,DPS-Glucose,instances/sc2020/newpol7-6,unsat,246.1,13008.8,14967.054171,1989.542735
15971,DPS-Glucose,instances/sc2020/6g_5color_166_100_01,sat,1507.0,5481.6,4829.939907,215.704471
15972,DPS-Glucose,instances/sc2020/170225812,sat,3426.4,185994.3,219109.467777,32421.572862
15973,DPS-Glucose,instances/sc2020/preimage_80r_491m_160h_seed_7,sat,303.9,18759.3,18900.11461,170.832437
15974,DPS-Glucose,instances/sc2020/g2-T85.2.1,unsat,1590.4,65715.0,66137.788574,1691.341326
15975,DPS-Glucose,instances/sc2020/abw-N-bcsstk07.mtx-w44,unsat,955.2,47580.3,56325.52039,9426.778914
15976,DPS-Glucose,instances/sc2020/lang23.CP3-cnfmiter.gz,unsat,3936.2,183924.8,251449.77592,65004.542958
15977,DPS-Glucose,instances/sc2020/ps_300_314_20,sat,287.4,15185.4,16396.473226,1550.113038
15978,DPS-Glucose,instances/sc2020/59-129706,sat,847.1,50903.2,53717.309638,2695.689491
15979,DPS-Glucose,instances/sc2020/170058143,-,5001.0,277173.6,320007.883397,42035.884279
15980,DPS-Glucose,instances/sc2020/ssp-0.046166496845693274,sat,1550.2,92464.8,98625.241778,6105.857314
15981,DPS-Glucose,instances/sc2020/Steiner-15-7-bce,unsat,0.2,0.4,0.309017,0.0
15982,DPS-Glucose,instances/sc2020/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness,sat,452.0,4225.1,1105.07938,104.894502
15983,DPS-Glucose,instances/sc2020/problem_19.smt2,unsat,243.1,14953.9,15283.401565,327.24216
15984,DPS-Glucose,instances/sc2020/ps_200_301_70,unsat,86.7,4122.5,4153.449523,241.861813
15985,DPS-Glucose,instances/sc2020/bivium-40-200-0s0-0x92fc13b11169afbb2ef11a684d9fe9a19e743cd6aa5ce23fb5-19,unsat,977.9,51129.7,62219.800777,10843.784237
15986,DPS-Glucose,instances/sc2020/Kakuro-easy-154-ext.xml.hg_4,unsat,1281.1,38811.8,37976.128616,383.114434
15987,DPS-Glucose,instances/sc2020/3bitadd_32.CP3-cnfmiter.gz,unsat,223.1,12263.1,13981.206544,1730.524592
15988,DPS-Glucose,instances/sc2020/Steiner-729-112-bce,-,5001.0,208082.7,319904.159096,111441.81021
15989,DPS-Glucose,instances/sc2020/lang28.CP3-cnfmiter.gz,unsat,2699.6,91196.9,172229.65686,80310.699354
15990,DPS-Glucose,instances/sc2020/Steiner-405-71-bce,-,5001.0,235447.3,319953.598322,83862.994097
15991,DPS-Glucose,instances/sc2020/fclqcolor-20-15-12.CP3-cnfmiter.gz,unsat,46.4,1733.3,2677.288562,968.063508
15992,DPS-Glucose,instances/sc2020/vlsat2_30195_3855554.dimacs,-,5001.0,233501.1,318955.58451,77258.544421
15993,DPS-Glucose,instances/sc2020/170153306,-,5001.0,274046.4,320006.769417,44898.815744
15994,DPS-Glucose,instances/sc2020/baseballcover12with22_and2positions,-,1970.4,111565.4,118373.681811,7742.22813
15995,DPS-Glucose,instances/sc2020/Steiner-243-45-bce,-,5001.0,277009.0,319986.254159,42658.656815
15996,DPS-Glucose,instances/sc2020/battleship-27-54-sat,-,5001.0,201289.1,319991.937006,112779.207686
15997,DPS-Glucose,instances/sc2020/DLTM_twitter799_70_13,sat,53.6,3253.6,3246.697332,0.111805
15998,DPS-Glucose,instances/sc2020/ctl_4291_567_11_unsat,unsat,674.7,41641.5,42575.757398,935.186574
15999,DPS-Glucose,instances/sc2020/TT7F-34-24E,-,5001.0,281942.3,318888.344143,36890.961961
16000,DPS-Glucose,instances/sc2020/abw-X-can__715.mtx-w103,sat,4744.1,169396.7,185409.448168,17067.877296
16001,DPS-Glucose,instances/sc2020/preimage_80r_491m_160h_seed_391,sat,182.4,11230.5,11236.531901,36.61552
16002,DPS-Glucose,instances/sc2020/gto_p50c314,-,5001.0,296329.5,320001.281506,23140.0372
16003,DPS-Glucose,instances/sc2020/schur-triples-7-90,-,5001.0,313354.2,319846.173209,6250.717192
16004,DPS-Glucose,instances/sc2020/abw-R-dwt__503.mtx-w64,-,5001.0,301120.2,315762.860535,15435.3865
16005,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,276940.2,319978.83558,42168.073416
16006,DPS-Glucose,instances/sc2020/Steiner-729-113-bce,-,5001.0,215975.3,319924.909543,103593.317014
16007,DPS-Glucose,instances/sc2020/size_5_5_5_i019_r12,sat,4819.4,274166.4,308088.496168,33418.157736
16008,DPS-Glucose,instances/sc2020/TT7F-34-26,-,5001.0,292762.6,319267.805634,26225.130631
16009,DPS-Glucose,instances/sc2020/6g_5color_170_020_04,-,5001.0,307983.7,319907.965245,11804.35107
16010,DPS-Glucose,instances/sc2020/rbsat-v2400c266431gyes6,-,5001.0,312639.1,319847.496474,5814.765178
16011,DPS-Glucose,instances/sc2020/full-bf-ga-6-ce,unsat,1738.2,106254.0,110868.54251,4557.542181
16012,DPS-Glucose,instances/sc2020/mp1-9_49,sat,18.5,1087.5,1077.958598,0.44007
16013,DPS-Glucose,instances/sc2020/iffyInterleavedModMult-8.smt2,unsat,4542.5,253576.9,290175.946073,36074.361416
16014,DPS-Glucose,instances/sc2020/6g_5color_170_030_04,-,5001.0,290963.0,319721.385011,28053.501048
16015,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,279677.1,319983.036719,39648.228495
16016,DPS-Glucose,instances/sc2020/TT7F-34-24C,-,5001.0,282319.8,318893.545114,36430.705212
16017,DPS-Glucose,instances/sc2020/abw-Q-494_bus.mtx-w242,-,5001.0,294840.5,319511.756501,24748.327326
16018,DPS-Glucose,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-3251,unsat,148.6,9244.3,9285.374241,36.461807
16019,DPS-Glucose,instances/sc2020/170105432,-,5001.0,277973.7,320009.712238,41196.853521
16020,DPS-Glucose,instances/sc2020/ps_200_323_70,unsat,91.5,4668.8,4528.571775,93.552336
16021,DPS-Glucose,instances/sc2020/6g_6color_366_040_04,-,5001.0,287768.8,318118.440948,29594.851017
16022,DPS-Glucose,instances/sc2020/ACG-15-10p1,sat,265.1,14807.3,14993.011282,408.355252
16023,DPS-Glucose,instances/sc2020/newpol6-8,-,5001.0,273587.2,319867.557436,45772.768402
16024,DPS-Glucose,instances/sc2020/SocialGolfers-6-6-6-cp_c18,-,5001.0,298637.2,319955.284429,21173.291737
16025,DPS-Glucose,instances/sc2020/schup-l2s-bc56s-1-k391,unsat,649.6,38817.7,39945.115378,1349.393702
16026,DPS-Glucose,instances/sc2020/22930-0601-11.smt2,-,5001.0,285305.8,319991.98414,33854.859103
16027,DPS-Glucose,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-26462,unsat,252.1,15718.7,15886.751958,159.960641
16028,DPS-Glucose,instances/sc2020/abw-V-nos6.mtx-w220,sat,352.5,13870.7,13597.558129,913.120586
16029,DPS-Glucose,instances/sc2020/Timetable_C_241_E_45_Cl_16_S_14,-,5001.0,307017.6,319786.562391,12796.97504
16030,DPS-Glucose,instances/sc2020/simon03:sat02bis:k2fix_gr_2pinvar_w8.used-as.sat04-349,unsat,12.6,255.2,198.55293,0.002875
16031,DPS-Glucose,instances/sc2020/uum12.smt2,-,5001.0,275689.2,319999.554668,43529.041453
16032,DPS-Glucose,instances/sc2020/mp1-blockpuzzle_5x10_s7_free4,unsat,104.7,6261.0,6284.884938,43.602524
16033,DPS-Glucose,instances/sc2020/ctl_4291_567_6_unsat_pre,unsat,1667.7,98788.8,106265.337159,7407.842129
16034,DPS-Glucose,instances/sc2020/vlsat2_57038_10572502.dimacs,-,5001.0,106789.0,247950.557159,140090.189702
16035,DPS-Glucose,instances/sc2020/DLTM_twitter249_74_11,unsat,1443.2,88644.9,91686.158542,3040.613708
16036,DPS-Glucose,instances/sc2020/atco_enc2_opt2_05_9-sc2014,sat,307.1,18838.1,19052.772979,243.795675
16037,DPS-Glucose,instances/sc2020/Kakuro-easy-157-ext.xml.hg_4,unsat,881.2,25444.7,24362.546541,148.89774
16038,DPS-Glucose,instances/sc2020/mrpp_8x8#16_12,sat,25.7,1369.7,1364.886554,0.059605
16039,DPS-Glucose,instances/sc2020/Timetable_C_226_E_34_Cl_15_S_12,-,5001.0,309992.0,319823.349385,9841.486773
16040,DPS-Glucose,instances/sc2020/g2-hwmcc15deep-6s33-k34,unsat,554.2,34615.0,34843.495295,235.296145
16041,DPS-Glucose,instances/sc2020/ls15-normalized.CP3-cnfmiter.gz,unsat,97.7,4556.3,6003.938193,1465.08358
16042,DPS-Glucose,instances/sc2020/w19-49.0,unsat,309.3,18206.1,18880.935739,781.829818
16043,DPS-Glucose,instances/sc2020/ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418,sat,486.7,25127.5,30167.380988,5068.191097
16044,DPS-Glucose,instances/sc2020/170104584,-,5001.0,277189.5,320004.823458,41916.921104
16045,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-133-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,277060.7,319976.645581,42160.902653
16046,DPS-Glucose,instances/sc2020/6g_6color_366_050_04,-,5001.0,292855.0,312140.380012,18976.157543
16047,DPS-Glucose,instances/sc2020/bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30,unsat,1753.8,90952.3,111824.863042,20471.386391
16048,DPS-Glucose,instances/sc2020/grain-53-80-0s0-seed-125-4-init-35,unsat,583.9,30571.7,37099.510435,6386.133203
16049,DPS-Glucose,instances/sc2020/bv-term-small-rw_1159.smt2,-,5001.0,288236.2,319990.173963,31101.016819
16050,DPS-Glucose,instances/sc2020/170225515,-,5001.0,276902.4,320006.566587,42261.790808
16051,DPS-Glucose,instances/sc2020/preimage_80r_492m_160h_seed_136,sat,19.1,1079.3,1050.982603,0.043831
16052,DPS-Glucose,instances/sc2020/ex051_9-sc2018,unsat,4394.5,275805.2,280465.08472,4648.842983
16053,DPS-Glucose,instances/sc2020/full-bg-gb-6-ce,unsat,3569.2,218282.2,228021.603045,9622.463222
16054,DPS-Glucose,instances/sc2020/TT7F-33-24E,-,5001.0,294436.3,319167.451082,24560.997068
16055,DPS-Glucose,instances/sc2020/170222843,-,5001.0,276415.1,320000.751041,42675.446236
16056,DPS-Glucose,instances/sc2020/mulhs16.smt2,-,5001.0,283390.1,320003.682706,35880.342244
16057,DPS-Glucose,instances/sc2020/tseitingrid7x165_shuffled,-,5001.0,297766.6,319982.135536,17150.063226
16058,DPS-Glucose,instances/sc2020/sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness,unsat,96.1,5505.3,5436.274064,7.459522
16059,DPS-Glucose,instances/sc2020/TT7F-33-26,-,5001.0,293839.9,319412.239723,25092.985118
16060,DPS-Glucose,instances/sc2020/DLTM_twitter690_74_16,sat,93.1,5673.4,5651.034235,0.182436
16061,DPS-Glucose,instances/sc2020/baseballcover12with24_and2positions,sat,1651.3,90368.2,94841.418041,5457.463424
16062,DPS-Glucose,instances/sc2020/DLTM_twitter304_77_11,unsat,462.4,28655.7,29187.429921,538.239468
16063,DPS-Glucose,instances/sc2020/abw-K-dwt__234.mtx-w51,-,5001.0,255551.1,319959.049927,63789.261554
16064,DPS-Glucose,instances/sc2020/TT7F-33-25,-,5001.0,293755.1,319265.9896,25153.63425
16065,DPS-Glucose,instances/sc2020/beempgsol5b1,unsat,146.0,8513.9,8929.485943,425.006614
16066,DPS-Glucose,instances/sc2020/velev-pipe-uns-1.0-9,unsat,75.0,3646.3,3597.877029,130.683007
16067,DPS-Glucose,instances/sc2020/Steiner-45-16-bce,unsat,14.4,737.1,737.723062,0.132287
16068,DPS-Glucose,instances/sc2020/dislog_a19_x19_n29,-,5001.0,284319.4,319957.082728,34796.968591
16069,DPS-Glucose,instances/sc2020/4g_6color_182_100_02,-,5001.0,23717.1,24235.964985,1345.237121
16070,DPS-Glucose,instances/sc2020/b2005-p1-12x12c10h7-Ser8-0,-,5001.0,268054.3,273698.020756,5331.426878
16071,DPS-Glucose,instances/sc2020/schur-triples-7-60,sat,338.5,21067.6,21127.706373,99.43712
16072,DPS-Glucose,instances/sc2020/hcp_CP16_16,-,5001.0,307936.2,319830.423802,11615.811936
16073,DPS-Glucose,instances/sc2020/size_5_5_5_i131_r12,sat,244.5,14981.7,15366.153179,375.424071
16074,DPS-Glucose,instances/sc2020/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07,-,5001.0,257571.8,319987.264541,61174.998697
16075,DPS-Glucose,instances/sc2020/Timetable_C_181_E_34_Cl_12_S_10,-,5001.0,305612.5,319914.281944,14154.616085
16076,DPS-Glucose,instances/sc2020/170059722,-,5001.0,277882.2,320013.053173,41363.512768
16077,DPS-Glucose,instances/sc2020/abw-K-dwt__234.mtx-w55,unsat,395.9,22790.1,24777.81476,1982.299466
16078,DPS-Glucose,instances/sc2020/w16-5,-,5001.0,307965.2,319855.561124,11782.996034
16079,DPS-Glucose,instances/sc2020/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07,unsat,340.8,20921.4,21341.790684,420.561512
16080,DPS-Glucose,instances/sc2020/4g_6color_366_060_06,-,5001.0,301195.9,318395.851451,16749.58922
16081,DPS-Glucose,instances/sc2020/crafted_n10_d6_c3_num18,unsat,1014.9,60972.8,63043.841811,1982.049121
16082,DPS-Glucose,instances/sc2020/Kakuro-easy-149-ext.xml.hg_4,unsat,1880.0,46808.1,46236.80424,690.251595
16083,DPS-Glucose,instances/sc2020/w19-5.1,unsat,326.2,19604.9,19993.757563,464.336587
16084,DPS-Glucose,instances/sc2020/w19-20.1,unsat,288.8,17102.5,17478.643873,520.440462
16085,DPS-Glucose,instances/sc2020/baseballcover13with25_and3positions,-,3681.6,220355.9,228962.155775,9701.467685
16086,DPS-Glucose,instances/sc2020/baseballcover12with25_and5positions,-,3696.1,220108.9,228295.759725,9327.952952
16087,DPS-Glucose,instances/sc2020/53-131220,sat,2415.5,147818.4,154067.250737,5536.833527
16088,DPS-Glucose,instances/sc2020/stable-300-0.1-20-98765432130020,sat,39.1,2197.9,2237.523999,43.817848
16089,DPS-Glucose,instances/sc2020/ncc_none_3001_7_3_3_1_31_435991723,sat,2917.1,179748.2,179458.247694,786.265175
16090,DPS-Glucose,instances/sc2020/49-132779,sat,1236.6,75896.9,78617.561035,2565.678937
16091,DPS-Glucose,instances/sc2020/b1904P1-8x8c6h7SAT,-,5001.0,309714.1,319838.825673,9983.282076
16092,DPS-Glucose,instances/sc2020/size_5_5_5_i059_r12,-,5001.0,288164.0,319999.739554,31378.932027
16093,DPS-Glucose,instances/sc2020/170154931,-,5001.0,275057.9,320010.243994,44069.944129
16094,DPS-Glucose,instances/sc2020/newpol34-4,unsat,334.7,9710.5,9826.03803,1363.000854
16095,DPS-Glucose,instances/sc2020/fermat-834855329100173267,-,5001.0,308427.6,319985.787673,11350.536681
16096,DPS-Glucose,instances/sc2020/size_4_5_5_i032_w31_r9,unsat,4140.2,237611.5,264697.055743,26695.294553
16097,DPS-Glucose,instances/sc2020/vlsat2_35929_5082743.dimacs,-,5001.0,204437.8,318617.99836,109293.829282
16098,DPS-Glucose,instances/sc2020/ncc_none_7047_6_3_3_0_0_420,-,5001.0,317749.6,317778.544093,1038.846612
16099,DPS-Glucose,instances/sc2020/mp1-rubikcube312,-,5001.0,301426.5,319974.035215,18366.774069
16100,DPS-Glucose,instances/sc2020/mrpp_8x8#24_14,sat,80.3,4687.9,4713.603102,29.037439
16101,DPS-Glucose,instances/sc2020/vlsat2_32480_4362044.dimacs,-,5001.0,225847.4,318849.110724,87229.295997
16102,DPS-Glucose,instances/sc2020/abw-O-impcol_d.mtx-w101,sat,2979.2,177599.5,187843.717813,10589.847028
16103,DPS-Glucose,instances/sc2020/ncc_none_12477_5_3_3_1_0_435991723,-,5001.0,317126.7,318658.565489,2217.343999
16104,DPS-Glucose,instances/sc2020/59-131147,sat,1041.3,62762.6,66069.125153,3124.873605
16105,DPS-Glucose,instances/sc2020/apn-sbox6-cut4-helpbox26,-,5001.0,301873.6,319764.074705,17704.361512
16106,DPS-Glucose,instances/sc2020/Steiner-135-33-bce,-,5001.0,269151.5,320003.772913,50145.055174
16107,DPS-Glucose,instances/sc2020/LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418,-,5001.0,289669.7,319992.823732,29611.292433
16108,DPS-Glucose,instances/sc2020/DLTM_twitter454_70_11,unsat,213.1,13066.7,13217.267198,154.547901
16109,DPS-Glucose,instances/sc2020/Kakuro-easy-148-ext.xml.hg_8,sat,195.7,3424.9,2169.12535,26.92104
16110,DPS-Glucose,instances/sc2020/6s153,unsat,204.4,12157.2,12781.007098,634.692624
16111,DPS-Glucose,instances/sc2020/4g_6color_366_070_06,-,5001.0,290235.1,318012.541008,27178.202712
16112,DPS-Glucose,instances/sc2020/rphp4_090_shuffled,unsat,626.8,32263.2,39923.859252,7556.932002
16113,DPS-Glucose,instances/sc2020/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144,unsat,240.3,14907.5,15119.604162,203.837856
16114,DPS-Glucose,instances/sc2020/b2005-p2-14x14c17h9-Ser4-0,-,5001.0,83336.9,84410.400462,1613.818858
16115,DPS-Glucose,instances/sc2020/fclqcolor-18-14-11.CP3-cnfmiter.gz,unsat,29.8,1142.7,1691.753346,566.840693
16116,DPS-Glucose,instances/sc2020/TT7F-33-24A,-,5001.0,294938.2,319147.759265,24107.136618
16117,DPS-Glucose,instances/sc2020/DLTM_twitter405_71_12,sat,125.0,7701.3,7730.924159,34.353816
16118,DPS-Glucose,instances/sc2020/full-bg-gb-7-ce,-,5001.0,299667.5,319995.027203,19798.851428
16119,DPS-Glucose,instances/sc2020/ps_200_305_70,unsat,81.6,3897.8,3778.999903,94.710506
16120,DPS-Glucose,instances/sc2020/abw-Q-494_bus.mtx-w208,sat,1749.9,97308.7,109517.989452,12512.808395
16121,DPS-Glucose,instances/sc2020/ncc_none_2_18_8_3_1_0_435991723,sat,185.0,9269.5,9231.754408,1066.731493
16122,DPS-Glucose,instances/sc2020/prime2209-84,sat,53.9,2944.1,2901.280915,0.008681
16123,DPS-Glucose,instances/sc2020/Timetable_C_392_E_50_Cl_26_S_28,sat,190.1,9476.6,10389.222516,1129.4417
16124,DPS-Glucose,instances/sc2020/Kakuro-easy-127-ext.xml.hg_6,sat,2338.4,51968.5,51211.750903,542.640375
16125,DPS-Glucose,instances/sc2020/cz-alt-3-7,unsat,864.1,53418.2,54784.125698,1364.061778
16126,DPS-Glucose,instances/sc2020/VanDerWaerden_2-3-32_1006,-,5001.0,274783.3,319831.931215,43136.79962
16127,DPS-Glucose,instances/sc2020/ncc_none_21015_5_3_3_0_0_11,-,5001.0,316334.7,317542.584279,2303.81687
16128,DPS-Glucose,instances/sc2020/Timetable_C_241_E_45_Cl_16_S_16,-,5001.0,307243.9,319782.519718,12543.022308
16129,DPS-Glucose,instances/sc2020/w15,unsat,995.0,60459.3,63413.458129,2893.236376
16130,DPS-Glucose,instances/sc2020/ncc_none_2_17_4_3_0_0_435991723,unsat,561.2,32144.9,32644.856064,1800.924936
16131,DPS-Glucose,instances/sc2020/4g_5color_170_050_05,sat,33.3,1055.4,808.872824,0.290553
16132,DPS-Glucose,instances/sc2020/combined-crypto1-wff-seed-12-wffvars-450-cryptocplx-40-overlap-2,-,5001.0,279823.9,319978.939006,39492.057125
16133,DPS-Glucose,instances/sc2020/Nb51T6-sc2018,unsat,2856.7,113130.0,139828.088253,29228.443416
16134,DPS-Glucose,instances/sc2020/size_4_5_5_i031_w31_r9,unsat,2717.6,157901.7,173593.501527,15433.667109
16135,DPS-Glucose,instances/sc2020/TT7F-34-25,-,5001.0,289313.1,319055.270631,29484.645234
